YEAR,MovieID,Title,Genres_Western,Genres_War,Genres_Thriller,Genres_Sci-Fi,Genres_Romance,Genres_Mystery,Genres_Musical,Genres_Horror,Genres_Film-Noir,Genres_Fantasy,Genres_Drama,Genres_Documentary,Genres_Crime,Genres_Comedy,Genres_Children's,Genres_Animation,Genres_Adventure,Genres_Action
1958,3368,"Big Country, The",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,3369,Any Number Can Win,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,3370,Betrayed,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,3371,Bound for Glory,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1969,3372,"Bridge at Remagen, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1972,3373,Buck and the Preacher,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,3374,Daughters of the Dust,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1950,3375,Destination Moon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,3376,"Fantastic Night, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,3377,Hangmen Also Die,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,3378,"Ogre, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1959,3379,On the Beach,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1947,3380,Railroaded!,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1997,3381,Slaves to the Underground,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1936,3382,Song of Freedom,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1937,3383,Big Fella,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1974,3384,"Taking of Pelham One Two Three, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1985,3385,Volunteers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1991,3386,JFK,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,3387,Who's Harry Crumb?,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1987,3388,Harry and the Hendersons,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1986,3389,Let's Get Harry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1986,3390,Shanghai Surprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1987,3391,Who's That Girl?,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1989,3392,She-Devil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1987,3393,Date with an Angel,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1987,3394,Blind Date,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1987,3395,Nadine,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1979,3396,"Muppet Movie, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1981,3397,"Great Muppet Caper, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1984,3398,"Muppets Take Manhattan, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1985,3399,Sesame Street Presents Follow That Bird,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1993,3400,We're Back! A Dinosaur's Story,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1985,3401,Baby... Secret of the Lost Legend,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1985,3402,Turtle Diary,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,3403,Raise the Titanic,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1953,3404,Titanic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1958,3405,"Night to Remember, A",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1951,3406,Captain Horatio Hornblower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1999,3407,"Carriers Are Waiting, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2000,3408,Erin Brockovich,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3409,Final Destination,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1999,3410,Soft Fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1998,3411,Babymother,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1988,3412,"Bear, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1949,3413,Impact,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1955,3414,Love Is a Many-Splendored Thing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,3415,"Mirror, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1963,3416,"Trial, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1952,3417,"Crimson Pirate, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1991,3418,Thelma & Louise,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1970,3419,Something for Everyone,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1979,3420,...And Justice for All,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1978,3421,Animal House,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1986,3422,She's Gotta Have It,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,3423,School Daze,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,3424,Do the Right Thing,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1990,3425,Mo' Better Blues,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,3426,Jungle Fever,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1968,3427,Coogan's Bluff,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1979,3428,"Champ, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,3429,Creature Comforts,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1974,3430,Death Wish,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1982,3431,Death Wish II,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1985,3432,Death Wish 3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1944,3435,Double Indemnity,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1991,3436,Dying Young,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,3437,Cool as Ice,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,3438,Teenage Mutant Ninja Turtles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1993,3440,Teenage Mutant Ninja Turtles III,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1984,3441,Red Dawn,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1986,3442,Band of the Hand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1986,3443,Born American,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1988,3444,Bloodsport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1978,3445,Eyes of Laura Mars,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,3446,Funny Bones,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1937,3447,"Good Earth, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1987,3448,"Good Morning, Vietnam",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1988,3449,"Good Mother, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,3450,Grumpy Old Men,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1967,3451,Guess Who's Coming to Dinner,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2000,3452,Romeo Must Die,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,3453,Here on Earth,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3454,Whatever It Takes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,3455,Buddy Boy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1999,3456,"Color of Paradise, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1999,3457,Waking the Dead,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,3458,Blood and Sand,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1986,3459,Gothic,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1967,3460,Hillbillys in a Haunted House,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1963,3461,Lord of the Flies,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1936,3462,Modern Times,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,3463,Last Resort,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,3464,Solar Crisis,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,3465,That's Life!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,3466,Heart and Souls,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1963,3467,Hud,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1961,3468,"Hustler, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960,3469,Inherit the Wind,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1974,3470,Dersu Uzala,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1977,3471,Close Encounters of the Third Kind,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960,3472,Horror Hotel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1976,3473,Jonah Who Will Be 25 in the Year 2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,3474,Retroactive,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,3475,"Place in the Sun, A",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,3476,Jacob's Ladder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,3477,Empire Records,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1987,3478,"Bamba, La",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1985,3479,Ladyhawke,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1986,3480,Lucas,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3481,High Fidelity,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,3482,Price of Glory,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3483,"Road to El Dorado, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2000,3484,"Skulls, The",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,3485,Autopsy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1954,3486,Devil Girl From Mars,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,3487,"Dorado, El",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,3488,"Hideous Sun Demon, The",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,3489,Hook,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1972,3490,Horror Express,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1986,3491,My Chauffeur,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1926,3492,"Son of the Sheik, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1973,3493,Torso,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1969,3494,True Grit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1992,3495,Roadside Prophets,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1988,3496,Madame Sousatzka,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1983,3497,Max Dugan Returns,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1978,3498,Midnight Express,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,3499,Misery,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,3500,Mr. Saturday Night,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1985,3501,Murphy's Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,3502,My Life,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,3503,Solaris,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,3504,Network,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1987,3505,No Way Out,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3506,North Dallas Forty,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1968,3507,"Odd Couple, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1976,3508,"Outlaw Josey Wales, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3509,Black and White,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3510,Frequency,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3511,Ready to Rumble,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,3512,Return to Me,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3513,Rules of Engagement,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3514,Joe Gould's Secret,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3515,Me Myself I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1958,3516,"Bell, Book and Candle",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1926,3517,"Bells, The",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1997,3518,"End of Violence, The",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1978,3519,Force 10 from Navarone,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1965,3520,How to Stuff a Wild Bikini,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1989,3521,Mystery Train,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1971,3522,Sacco and Vanzetti,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1988,3523,Taffin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1981,3524,Arthur,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1984,3525,Bachelor Party,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1989,3526,Parenthood,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1987,3527,Predator,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1991,3528,"Prince of Tides, The",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1981,3529,"Postman Always Rings Twice, The",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,3530,Smoking/No Smoking,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1990,3531,All the Vermeers in New York,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1931,3532,Freedom for Us,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1963,3533,"Actor's Revenge, An",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3534,28 Days,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,3535,American Psycho,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2000,3536,Keeping the Faith,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,3537,Where the Money Is,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1999,3538,East is East,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,3539,"Filth and the Fury, The",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1999,3540,Passion of Mind,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3541,Third World Cop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1969,3542,Coming Apart,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,3543,Diner,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1991,3544,Shakes the Clown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1972,3545,Cabaret,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1962,3546,What Ever Happened to Baby Jane?,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1987,3547,Prick Up Your Ears,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1958,3548,Auntie Mame,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1955,3549,Guys and Dolls,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1983,3550,"Hunger, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1976,3551,Marathon Man,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,3552,Caddyshack,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,3553,Gossip,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3554,Love and Basketball,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3555,U-571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,3556,"Virgin Suicides, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1992,3557,Jennifer 8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,3558,"Law, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1952,3559,Limelight,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1978,3560,Phantom Love,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,3561,Stacy's Knights,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3562,Committed,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2000,3564,"Flintstones in Viva Rock Vegas, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2000,3565,Where the Heart Is,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2000,3566,"Big Kahuna, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1999,3567,Bossa Nova,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,3568,Smiling Fish and Goat on Fire,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,3569,"Idiots, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1999,3570,"Last September, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3571,Time Code,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,3572,Carnosaur,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,3573,Carnosaur 2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,3575,Defying Gravity,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1987,3576,"Hidden, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1988,3577,Two Moon Juction,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3578,Gladiator,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2000,3579,I Dreamed of Africa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3580,Up at the Villa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1999,3581,Human Traffic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3582,"Jails, Hospitals & Hip-Hop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960,3583,Black Tights,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1983,3584,Breathless,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1956,3585,"Great Locomotive Chase, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1980,3586,"Idolmaker, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,3587,Inferno,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1972,3588,"King of Marvin Gardens, The",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1966,3589,"Kill, Baby... Kill!",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1974,3590,"Lords of Flatbush, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1983,3591,Mr. Mom,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1982,3592,Time Masters,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2000,3593,Battlefield Earth,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,3594,Center Stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,3595,Held Up,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,3596,Screwed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,3597,Whipped,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,3598,Hamlet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1945,3599,Anchors Aweigh,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1961,3600,Blue Hawaii,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1974,3601,"Castaway Cowboy, The",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1960,3602,G. I. Blues,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1969,3603,"Gay Deceivers, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1962,3604,Gypsy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1958,3605,King Creole,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1949,3606,On the Town,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1973,3607,One Little Indian,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1985,3608,Pee-wee's Big Adventure,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,3609,Regret to Inform,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1964,3610,Roustabout,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1943,3611,Saludos Amigos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1976,3612,"Slipper and the Rose, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1988,3613,Things Change,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1992,3614,Honeymoon in Vegas,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,3615,Dinosaur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2000,3616,Loser,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,3617,Road Trip,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,3618,Small Time Crooks,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1980,3619,"Hollywood Knights, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,3620,"Myth of Fingerprints, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1981,3621,Possession,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1970,3622,"Twelve Chairs, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,3624,Shanghai Noon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,3625,Better Living Through Circuitry,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1999,3626,8 1/2 Women,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1962,3627,Carnival of Souls,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1942,3628,Flying Tigers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1925,3629,"Gold Rush, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1974,3630,"House of Exorcism, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,3631,It's in the Water,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1947,3632,Monsieur Verdoux,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1969,3633,On Her Majesty's Secret Service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1964,3634,Seven Days in May,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,3635,"Spy Who Loved Me, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1998,3636,Those Who Love Me Can Take the Train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1985,3637,Vagabond,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1979,3638,Moonraker,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1974,3639,"Man with the Golden Gun, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1957,3640,"King in New York, A",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1923,3641,"Woman of Paris, A",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1942,3642,In Old California,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,3643,"Fighting Seabees, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1940,3644,Dark Command,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,3645,Cleo From 5 to 7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
